gene_symbol,center,background,all_p_value,all_test_statistic,all_n_mutants,all_n_controls,all_mean_mutant_logprob,all_std_mutant_logprob,all_mean_mutant_distance,all_mean_control_logprob,all_std_control_logprob,all_mean_control_distance,male_p_value,male_test_statistic,male_n_mutants,male_n_controls,male_mean_mutant_logprob,male_std_mutant_logprob,male_mean_mutant_distance,male_mean_control_logprob,male_std_control_logprob,male_mean_control_distance,female_p_value,female_test_statistic,female_n_mutants,female_n_controls,female_mean_mutant_logprob,female_std_mutant_logprob,female_mean_mutant_distance,female_mean_control_logprob,female_std_control_logprob,female_mean_control_distance,all_q_value,male_q_value,female_q_value
Fabp7,MRC Harwell,involves: C57BL/6NTac,0.991213743770657,0.01102063688066888,4.0,323.0,-6.196483457705983,1.2667411645138211,2.09667543591289,-6.207887349286831,2.058392245428883,2.1035111651637655,,,,,,,,,,,,,,,,,,,,,0.997942695456675,,
Zfp579,JAX,involves: C57BL/6NJ,0.1338188934323442,1.4996890929519033,8.0,2541.0,-5.258331183408654,0.5102943967741518,1.46969460008736,-6.606669678942392,2.541819438173644,2.0318895214245827,0.2970796450780749,1.043146392882072,4.0,1264.0,-5.333839139432391,0.28953651572567146,1.5467043978656778,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.2582649155142121,1.1310052349655724,4.0,1277.0,-5.103453105777717,0.6152168448910919,1.3549038961887594,-6.587651950276289,2.622290138915017,2.0283561980316174,0.5679579084498869,0.8812305001905097,0.8112136701128433
Acer1,WTSI,involves: C57BL/6N,0.6497224326368012,-0.45429902650858567,4.0,904.0,-7.540879338836312,1.8027205960378612,2.541207388405755,-6.569100162739253,4.271750744660499,2.010461135556884,,,,,,,,,,,0.6098234232700179,-0.5106807030386604,4.0,451.0,-7.549961570647486,1.9266043645969642,2.5912897613381527,-6.428290782815862,4.379423600317144,2.009841684978383,0.9551667608243084,,0.9399720608341117
Ndufb9,HMGU,involves: C57BL/6NTac,0.17980353883296965,1.3425964746092278,7.0,755.0,-4.724216054842327,0.8286466636559235,1.706837148939554,-5.670801903312396,1.8612046351001934,2.109513301708331,0.45642134453790806,0.7454897265763648,3.0,392.0,-4.836397952659946,0.9193434350079082,1.732544436765104,-5.711830539940009,2.0272060202448934,2.1004645701555638,0.3063403098096982,1.0243671367252831,4.0,363.0,-4.776075020551962,0.9062250849292317,1.762133006567122,-5.621881883819656,1.6441188657967558,2.122178476228498,0.6541179756117689,0.9241724982792077,0.8520174330965189
Rac2,UC Davis,involves: C57BL/6NCrl,0.36169779675589264,0.9128669291487862,4.0,569.0,-4.421945170144313,0.369392456047694,1.258425638976318,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.880286160765167,,
Qsox1,KMPC,involves: C57BL/6NTac,5.58756992004486e-08,-5.551072627866143,15.0,340.0,-10.925129625992358,7.8048822907570505,3.1694109337113527,-6.937234666337457,2.238392838146414,2.0949682569462142,0.6282705748766255,0.48493757834322854,7.0,188.0,-6.5273341740531,0.8805496655319732,2.0205461122563206,-6.896110248516546,1.9944213482777196,2.108209202277686,6.619991134684918e-11,-7.007544668103428,8.0,152.0,-15.23552022681657,10.494153439303835,4.204149468654426,-6.911942918042122,2.312949336312853,2.090277489222109,9.908225590838907e-07,0.9550777719961928,1.7354561374620154e-09
Aars2,MARC,involves: C57BL/6N,1.914826482342537e-24,-12.301554891949968,4.0,147.0,-18.49178112301344,6.152305571143744,5.205611706821811,-6.847707529409178,1.5831697872317732,2.1220396628241462,,,,,,,,,,,,,,,,,,,,,8.880509951675319e-23,,
Stambp,MRC Harwell,involves: C57BL/6NTac,0.8572139305950434,0.18006478220469732,4.0,323.0,-6.021888781086297,0.6284015861906894,2.131497054306209,-6.207887349286831,2.058392245428883,2.1035111651637655,,,,,,,,,,,,,,,,,,,,,0.9811959219759302,,
Dhrs4,HMGU,involves: C57BL/6NCrl,0.6157542196101501,0.5019634958856057,9.0,1804.0,-5.1929790356307315,1.726692740636816,1.9108578486141536,-5.588725036334336,2.360734747761053,2.064343250081512,0.6181120031569596,0.4986967242262671,4.0,920.0,-4.970613660843722,1.0943725367769772,1.8913181676367126,-5.529838430167123,2.239153925287703,2.0671786819100353,0.7724635198202499,0.28924234387218656,5.0,884.0,-5.331830058950329,2.0360344094200253,1.9018632058713947,-5.651403254036331,2.463013193500474,2.06174368792725,0.950923203501146,0.9550777719961928,0.9710057378007995
Chuk,CCP-IMG,involves: C57BL/6NCrl,0.17775698498403467,1.3480134887265562,15.0,2953.0,-5.785919225820891,0.7501297857838028,1.7408841036497942,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.4721802051979106,0.7191198754625048,7.0,1480.0,-5.926347165245472,0.5875138479470641,1.8434662211042434,-6.679860884411158,2.770131851229327,2.054215146449878,0.27812206617184315,1.0849467245832904,8.0,1473.0,-5.78691724907171,0.9737174901080363,1.7123393656411254,-6.692104669950776,2.3571134528534827,2.071147195314441,0.6509576611894632,0.9296613350505563,0.8245805011169283
H1f8,UC Davis,involves: C57BL/6NCrl,0.9330873098920223,0.08399819135696522,4.0,569.0,-5.939230482808247,2.167341737919638,1.9753243628210555,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9905250468680967,,
Phldb1,JAX,involves: C57BL/6NJ,0.7242237115390309,0.3528585144396874,8.0,2541.0,-6.289300322721054,1.3551665133741495,1.9626559976207234,-6.606669678942392,2.541819438173644,2.0318895214245827,0.5388776144411047,0.6146783514278312,4.0,1264.0,-5.8624395008413615,0.8548143902707495,1.777070321594783,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.9782204562960716,-0.027305341419515034,4.0,1277.0,-6.623502886011553,1.6306126080391976,2.1031307286946554,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9632007610259813,0.9428158295972731,0.9956406596724904
Pigc,JAX,involves: C57BL/6NJ,0.35740783990883684,0.920482576229545,7.0,2541.0,-5.721893849704759,0.7457675727154099,1.721449176219387,-6.606669678942392,2.541819438173644,2.0318895214245827,0.46961156291438544,0.7233289017742844,3.0,1264.0,-5.590401425153377,0.38467418518257196,1.700030538519058,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.5198743299908157,0.6437170615717243,4.0,1277.0,-5.742812412239962,0.9495692246426357,1.7012582282465336,-6.587651950276289,2.622290138915017,2.0283561980316174,0.8759529912325964,0.9284413578606511,0.9152849951051016
Osbpl11,HMGU,involves: C57BL/6NTac,0.32802645394453656,0.9787259129513196,8.0,755.0,-5.025195674736699,0.8572348698932919,1.8762677720106218,-5.670801903312396,1.8612046351001934,2.109513301708331,0.1986684124100733,1.287521310211471,4.0,392.0,-4.403351235072254,0.28909791171097393,1.5323463864655862,-5.711830539940009,2.0272060202448934,2.1004645701555638,0.9656155686368969,0.04313743229007377,4.0,363.0,-5.586297624634011,0.595631231179199,2.2010249676055316,-5.621881883819656,1.6441188657967558,2.122178476228498,0.8462512360140947,0.7703469052635494,0.9936638398245121
Clpp,WTSI,involves: C57BL/6N,1.7116900818140842e-06,-4.816411334315023,7.0,904.0,-14.474351930768668,8.565910393350773,4.10012317389064,-6.569100162739253,4.271750744660499,2.010461135556884,1.1338860167023277e-10,-6.6021791852067615,3.0,453.0,-20.80052210149209,10.022206887478225,5.336591755123583,-6.699122158669603,3.6000842965818887,2.024252302655386,0.07423694140072372,-1.7892845306531309,4.0,451.0,-10.3710001272133,4.209124605425159,3.306564340525473,-6.428290782815862,4.379423600317144,2.009841684978383,2.5917645257057092e-05,3.0098003825701496e-09,0.393467334826853
Apmap,JAX,involves: C57BL/6NJ,0.8504091061765499,-0.1886156404067794,7.0,2541.0,-6.788026770124013,1.4352739858174308,2.231971465410658,-6.606669678942392,2.541819438173644,2.0318895214245827,0.5169813174918487,-0.6481875014348162,3.0,1264.0,-7.544991860281651,1.3603075789029546,2.5535616792322258,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.7620509356812604,0.30285326675170976,4.0,1277.0,-6.190164330383578,1.0121291109092514,1.998297185203758,-6.587651950276289,2.622290138915017,2.0283561980316174,0.978367587996096,0.9374253134337447,0.9710057378007995
Tslp,UC Davis,involves: C57BL/6NCrl,0.31323044473587003,1.0093581118663946,4.0,569.0,-4.245357729774466,0.029315727026559317,1.1417813572979867,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.8396871039601106,,
Rtraf,MRC Harwell,involves: C57BL/6NTac,0.14177429178085046,-1.470565993252007,4.0,858.0,-7.734057680655866,1.5777666399391845,2.686226734396461,-6.390719900461442,1.8216637401321998,2.1169207616045993,,,,,,,,,,,,,,,,,,,,,0.5865598033613403,,
Fras1,CCP-IMG,involves: C57BL/6NCrl,0.15243944239403848,1.4313353695662068,16.0,2953.0,-5.760265884799802,1.2375491839955228,1.6386152427496796,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.5555855223352386,0.5895447498108349,8.0,1480.0,-6.101794389315041,1.1817591695536447,1.8553984964806465,-6.679860884411158,2.770131851229327,2.054215146449878,0.0972695088315785,1.6592893616057909,8.0,1473.0,-5.307862065324095,0.8714703268631989,1.3832908406624158,-6.692104669950776,2.3571134528534827,2.071147195314441,0.6071942233977556,0.9428158295972731,0.481124072711204
Exosc1,JAX,involves: C57BL/6NJ,0.15177888841536774,-1.4337061290519455,8.0,2541.0,-7.895992375619214,1.1142566519380395,2.7198692174972936,-6.606669678942392,2.541819438173644,2.0318895214245827,0.28822100829261055,-1.0624787896921202,4.0,1264.0,-7.932309328483245,0.6953417723979513,2.7487191272593092,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.32378058278838284,-0.9870994494900843,4.0,1277.0,-7.883430149930675,1.3482107957639915,2.7080001377588845,-6.587651950276289,2.622290138915017,2.0283561980316174,0.6062522884506691,0.8677880232996864,0.8561790412561455
Car4,HMGU,involves: C57BL/6NTac,0.04488172523474045,-2.009080811826166,7.0,755.0,-7.110993565960187,3.6497691598051625,2.583324388512383,-5.670801903312396,1.8612046351001934,2.109513301708331,0.07318590532906491,-1.796468578965693,4.0,392.0,-7.58969977079114,4.8402948166433175,2.5810361027954243,-5.711830539940009,2.0272060202448934,2.1004645701555638,0.4242797358014473,-0.7999185024898658,3.0,363.0,-6.384185006611645,0.8851355620184017,2.530532468120827,-5.621881883819656,1.6441188657967558,2.122178476228498,0.2563786406173976,0.4083479416351226,0.8962640960945388
Cdh7,JAX,involves: C57BL/6NJ,0.9938354651762834,-0.007726933954154037,8.0,2541.0,-6.613618995245045,1.247942935809614,2.1679621544612147,-6.606669678942392,2.541819438173644,2.0318895214245827,0.7987567939766596,0.25501000081513076,4.0,1264.0,-6.306326705771742,0.9682719834649683,2.037973126443457,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.8623145482286692,-0.17346352007498886,4.0,1277.0,-6.815377055333099,1.466819268704828,2.2439560667075775,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9988407603384347,0.9759248143547731,0.9814421465771211
Dgkq,UC Davis,involves: C57BL/6NCrl,0.9742429999421918,-0.03230137524772033,4.0,569.0,-6.15235044176931,1.1243561118877528,2.2158594542445105,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9941743598374057,,
Ap5m1,UC Davis,involves: C57BL/6NCrl,0.7411401028749759,0.33050439811819265,4.0,569.0,-5.487801453027616,1.458371444885467,1.777355007249907,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9652869525268736,,
Dusp15,JAX,involves: C57BL/6NJ,0.028234956058552797,-2.19525947497018,7.0,2541.0,-8.740355656590722,7.2997124808230325,2.424868701803794,-6.606669678942392,2.541819438173644,2.0318895214245827,0.744798718670132,0.32557633721355106,4.0,1264.0,-6.219193411677855,1.1295207704242476,1.9807970784173103,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.00034353594324875407,-3.5897440077017206,3.0,1277.0,-12.130222818223599,10.605642290497471,2.956829114243399,-6.587651950276289,2.622290138915017,2.0283561980316174,0.17749215979177457,0.9726215816409859,0.003968713540988996
Cd300a,MRC Harwell,involves: C57BL/6NTac,0.2845255561598403,-1.0719773809194912,4.0,323.0,-7.315377739079194,0.7147624300265462,2.6709217841003667,-6.207887349286831,2.058392245428883,2.1035111651637655,,,,,,,,,,,,,,,,,,,,,0.8108385990135576,,
Pcdh10,MRC Harwell,involves: C57BL/6NTac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alkbh8,HMGU,involves: C57BL/6NTac,0.07766404270080227,1.7667972759566701,6.0,755.0,-4.3261164766650735,0.5378028244059637,1.4580689086250993,-5.670801903312396,1.8612046351001934,2.109513301708331,0.38892304337449213,0.8625280123270374,3.0,392.0,-4.699625140934033,0.3718514490747071,1.711401134462757,-5.711830539940009,2.0272060202448934,2.1004645701555638,0.09876563515028397,1.6551023381696357,3.0,363.0,-4.045625196687809,0.6009806769903999,1.256370388799344,-5.621881883819656,1.6441188657967558,2.122178476228498,0.38931816416607756,0.9104155869877018,0.48570459537109345
Pald1,KMPC,involves: C57BL/6NTac,0.8360265284014852,-0.20713696790386205,3.0,340.0,-7.207131887395232,2.4564129349649386,2.116411836023049,-6.937234666337457,2.238392838146414,2.0949682569462142,,,,,,,,,,,,,,,,,,,,,0.9757253547980117,,
Actr6,WTSI,involves: C57BL/6N,0.6632369133984795,0.4355914740402112,4.0,904.0,-5.637633895179527,0.7920241306436734,1.701536833315821,-6.569100162739253,4.271750744660499,2.010461135556884,,,,,,,,,,,0.6999614041639203,0.3856169377357402,4.0,451.0,-5.58192512115737,0.762517863645001,1.7615166677110699,-6.428290782815862,4.379423600317144,2.009841684978383,0.9605999584316915,,0.9598300713899478
Grin3a,MRC Harwell,involves: C57BL/6NTac,0.8063661387683616,0.24519216418815531,4.0,858.0,-6.166775867875186,1.5054390453292175,2.0066586225131076,-6.390719900461442,1.8216637401321998,2.1169207616045993,,,,,,,,,,,,,,,,,,,,,0.9727352290091982,,
Wdfy1,JAX,involves: C57BL/6NJ,0.2967416554019844,-1.0436602406816056,8.0,2541.0,-7.546066289859935,2.2174911692998442,2.508407956148332,-6.606669678942392,2.541819438173644,2.0318895214245827,0.7991407756378677,0.25451276712803944,4.0,1264.0,-6.306945567661499,0.935212930025972,2.0437225750573216,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.0791026335853494,-1.7573192672680051,4.0,1277.0,-8.896839495012038,2.5023446411636874,3.004162590781064,-6.587651950276289,2.622290138915017,2.0283561980316174,0.8241296689709166,0.9759248143547731,0.41130637770186845
Rab3gap2,JAX,involves: C57BL/6NJ,0.9122427101708278,-0.11022110718931677,7.0,2541.0,-6.712697979822382,2.055502093137561,2.12687927262467,-6.606669678942392,2.541819438173644,2.0318895214245827,0.33393126067477785,0.9665950565316269,3.0,1264.0,-5.243733841551756,0.5305379693914636,1.4560069385628829,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.3254469052236679,-0.983704429544313,4.0,1277.0,-7.879780597783688,2.13661351424813,2.6399285096787053,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9871629603319273,0.8934327330729718,0.8561790412561455
Siva1,HMGU,involves: C57BL/6NTac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carf,JAX,involves: C57BL/6NJ,0.7413077500383087,-0.33015797733360863,8.0,2541.0,-6.903638933185588,1.440775227559178,2.2817829466236175,-6.606669678942392,2.541819438173644,2.0318895214245827,0.6462491290140704,0.45908891240224065,4.0,1264.0,-6.054431769401969,0.9903273042474245,1.8924631103991991,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.41120624859650223,-0.8220419304083677,4.0,1277.0,-7.6668287398277055,1.4525025517336596,2.6169048741058587,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9653157271262641,0.9578312060512046,0.8951501432917846
Hspb6,JAX,involves: C57BL/6NJ,0.02731320500808248,-2.208284741878022,8.0,2541.0,-8.600751406559123,4.266567519213868,2.689562712580038,-6.606669678942392,2.541819438173644,2.0318895214245827,0.024682164841364332,-2.2490262000996215,4.0,1264.0,-9.412488138564347,4.740544953390107,2.929110253924775,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.41160253990503637,-0.8213455462244535,4.0,1277.0,-7.667792997071043,3.1261383619113046,2.436823339827832,-6.587651950276289,2.622290138915017,2.0283561980316174,0.1727487832639233,0.17301478655791308,0.8951501432917846
Map7d1,JAX,involves: C57BL/6NJ,0.35735900939316767,-0.9205760168856687,8.0,2541.0,-7.435625228259004,2.5767394307336273,2.3902375513792995,-6.606669678942392,2.541819438173644,2.0318895214245827,0.3720200762970246,-0.8930127178932035,4.0,1264.0,-7.725887821168274,3.159995999254424,2.374554003189237,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.6759242921633759,-0.4181272240707911,4.0,1277.0,-7.136580263983751,1.482026058207992,2.402280713884821,-6.587651950276289,2.622290138915017,2.0283561980316174,0.8759529912325964,0.9068146356733685,0.9524119487308087
Epb41,JAX,involves: C57BL/6NJ,0.3848841267135623,0.86908219327542,6.0,2541.0,-5.704401978060183,0.6632516040687094,1.7484445454119613,-6.606669678942392,2.541819438173644,2.0318895214245827,,,,,,,,,,,0.573311416066115,0.5633263563486322,4.0,1277.0,-5.848379007310363,0.7436983485812619,1.8319053523399895,-6.587651950276289,2.622290138915017,2.0283561980316174,0.89682507100162,,0.9323883489864384
Gpatch2l,HMGU,involves: C57BL/6NTac,0.4247300750050773,0.798672668115986,6.0,755.0,-5.062386049626655,1.0434912668087064,1.8702994670966475,-5.670801903312396,1.8612046351001934,2.109513301708331,0.5901317328968934,0.5390863766772958,4.0,392.0,-5.163295290374245,1.0367916124683103,1.9148193004641234,-5.711830539940009,2.0272060202448934,2.1004645701555638,,,,,,,,,,,0.9172288692392291,0.9460195351039765,
Tsfm,WTSI,involves: C57BL/6N,0.9597750764930679,0.05044979456337334,4.0,904.0,-6.461208375198475,1.1876177003657746,2.128488253583474,-6.569100162739253,4.271750744660499,2.010461135556884,0.9037835857578054,0.12095056314988785,4.0,453.0,-6.480828606507625,1.156957058991579,2.0762585092415398,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,0.9922288190077508,0.9875251227134942,
Akr1d1,JAX,involves: C57BL/6NJ,0.8977960768401736,0.1284587569083065,8.0,2541.0,-6.491047942845867,2.1872128768747046,2.034288600635834,-6.606669678942392,2.541819438173644,2.0318895214245827,0.4231833497612404,0.8011703811346834,4.0,1264.0,-5.632378273332075,0.5575229322749778,1.7107897692042504,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.5268057345254643,-0.6330629081577646,4.0,1277.0,-7.419871881042703,2.848666745078549,2.3760315021139027,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9861978964932102,0.9136913233481326,0.9184149764445986
Cabp1,WTSI,involves: C57BL/6N,0.44714727107630015,-0.7605092002727014,8.0,904.0,-7.720684896690871,2.493533474753012,2.5261778762031453,-6.569100162739253,4.271750744660499,2.010461135556884,0.7892019709752176,-0.26750483695523203,3.0,453.0,-7.256525077073725,1.086993790365896,2.428167539010082,-6.699122158669603,3.6000842965818887,2.024252302655386,0.33929886611483795,-0.9565592019687694,5.0,451.0,-8.311900523234666,3.336238423328904,2.708111299205605,-6.428290782815862,4.379423600317144,2.009841684978383,0.9229611825088658,0.9759248143547731,0.8648695106352788
Pde8a,MRC Harwell,involves: C57BL/6NTac,0.12698160042911652,1.5275918295970956,4.0,858.0,-4.997678041786317,0.2158598169805191,1.480122076910128,-6.390719900461442,1.8216637401321998,2.1169207616045993,,,,,,,,,,,,,,,,,,,,,0.5499146958548362,,
Bcl2l13,MARC,involves: C57BL/6N,4.2179522840580335e-20,-10.670674176378878,4.0,147.0,-16.585910002321317,5.357067345700777,4.831675839026655,-6.847707529409178,1.5831697872317732,2.1220396628241462,,,,,,,,,,,,,,,,,,,,,1.6454976204631104e-18,,
Wscd2,JAX,involves: C57BL/6NJ,0.003933937938494767,-2.886050336954551,7.0,2541.0,-9.392220279979155,4.468526796615784,2.936870757812484,-6.606669678942392,2.541819438173644,2.0318895214245827,0.1551010810722188,-1.4225910551413965,4.0,1264.0,-8.381626555464239,3.3487327526849637,2.618176401271563,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.0037205681943094314,-2.9062822435333873,3.0,1277.0,-11.015294406531686,5.673699943837046,3.42550101259646,-6.587651950276289,2.622290138915017,2.0283561980316174,0.03277622664333831,0.6850342210538432,0.03310625693526512
Pou2af1,UC Davis,involves: C57BL/6NCrl,0.7866783328408787,-0.2707536751144542,4.0,569.0,-6.5896106673399,2.3889748260839934,2.1940588239261896,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9663992983015367,,
Tas2r103,JAX,involves: C57BL/6NJ,0.7706952310202853,-0.29149666535963153,8.0,2541.0,-6.868830456701026,1.245085228043031,2.286553363929233,-6.606669678942392,2.541819438173644,2.0318895214245827,0.4208578987677667,-0.8051957927031828,4.0,1264.0,-7.614978118659776,1.100549253896367,2.610532113876986,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.8175361929074194,0.23076253722714216,4.0,1277.0,-6.2847952650319,0.9095805910711948,2.0486997495546677,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9660280139697829,0.9136913233481326,0.9800116319911688
Mlec,WTSI,involves: C57BL/6N,0.4359738215556308,-0.7793555558076962,4.0,904.0,-8.238398282079691,3.761018700229619,2.603692969329084,-6.569100162739253,4.271750744660499,2.010461135556884,0.8448677774324438,0.1957827903315534,3.0,453.0,-6.291167228101142,1.0872988592021373,1.9505622482068994,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,0.9229611825088658,0.9807992526635456,
Pip,UC Davis,involves: C57BL/6NCrl,0.6535256782530405,0.4491058849024478,4.0,569.0,-5.27095650064386,0.5220376641056325,1.8070038242481774,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.955718257590775,,
Xkrx,WTSI,involves: C57BL/6N,0.6546598966936754,0.44744617717626894,4.0,904.0,-5.612247849473899,0.9684202768136209,1.653006554469634,-6.569100162739253,4.271750744660499,2.010461135556884,0.5988404466514116,0.5264379899241213,4.0,453.0,-5.749122657492617,0.9766892382305579,1.66131052062905,-6.699122158669603,3.6000842965818887,2.024252302655386,,,,,,,,,,,0.9561119653980302,0.9487172825152461,
Asap1,HMGU,involves: C57BL/6NCrl,0.3729209423997538,0.8912354339947307,14.0,1804.0,-5.025122336312809,1.5851150697724508,1.856540348385965,-5.588725036334336,2.360734747761053,2.064343250081512,0.5576240228528847,0.5865875480827062,6.0,920.0,-4.991490956725024,2.1084092242994052,1.7948004123259695,-5.529838430167123,2.239153925287703,2.0671786819100353,0.5815740129113172,0.5512889067769271,8.0,884.0,-5.170380691456868,1.0793060825968357,1.944651875087225,-5.651403254036331,2.463013193500474,2.06174368792725,0.8861084003987642,0.9428158295972731,0.9330280670241462
Mgst1,JAX,involves: C57BL/6NJ,0.470343338194553,0.7220283347676665,8.0,2541.0,-5.9574302036006666,0.872450086915107,1.860255964056876,-6.606669678942392,2.541819438173644,2.0318895214245827,0.6483391979162729,0.4561794314444721,4.0,1264.0,-6.058078325275023,0.7760341463232013,1.913417058365178,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.5407119067143304,0.6119011629964962,4.0,1277.0,-5.7845571983677395,0.9825424282479432,1.7640655244645718,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9257796001996135,0.9578312060512046,0.9229844098249498
Zfp513,JAX,involves: C57BL/6NJ,0.7476101753246088,0.32182699046548513,8.0,2541.0,-6.317077874338082,1.9296545737018669,1.9287832956609308,-6.606669678942392,2.541819438173644,2.0318895214245827,0.2760523934041667,1.0897006689235769,4.0,1264.0,-5.276302362657367,0.581492001702843,1.4681254068730372,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.480005369811102,-0.7065009064149427,4.0,1277.0,-7.515802448604294,2.284547678840476,2.463660753893028,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9656925404898846,0.8583095104911453,0.9034116114170431
Glyat,KMPC,involves: C57BL/6NTac,0.7529579785489267,0.314995176379244,3.0,340.0,-6.5286578697732525,0.9211634724531104,1.999796096593647,-6.937234666337457,2.238392838146414,2.0949682569462142,,,,,,,,,,,,,,,,,,,,,0.9658557645468884,,
Sgce,MRC Harwell,involves: C57BL/6NTac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ttll10,JAX,involves: C57BL/6NJ,0.18723049106291506,1.3191711183729526,8.0,2541.0,-5.420562822937966,0.7046433949003952,1.5615332922583556,-6.606669678942392,2.541819438173644,2.0318895214245827,0.24212093380658778,1.17024922526546,4.0,1264.0,-5.176914123170283,0.5461717976542286,1.3999089867346555,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.4644279026606918,0.7317947695204698,4.0,1277.0,-5.627270067691919,0.8083150145830027,1.6934348815096603,-6.587651950276289,2.622290138915017,2.0283561980316174,0.6668124218412156,0.8308522538419979,0.9034116114170431
Nadk2,JAX,involves: C57BL/6NJ,8.303840395364928e-09,-5.781519008527168,15.0,2541.0,-10.432709093919089,4.179518334089533,3.306604799460539,-6.606669678942392,2.541819438173644,2.0318895214245827,1.1226184238847398e-06,-4.935119222977848,8.0,453.0,-13.547531405218795,11.604056682921176,3.6819135552552456,-6.699122158669603,3.6000842965818887,2.024252302655386,0.0018146436812813463,-3.1255402927403595,7.0,1277.0,-9.714865513787709,4.682263156327464,3.016567552796629,-6.587651950276289,2.622290138915017,2.0283561980316174,1.5916494075739942e-07,2.1442605874200584e-05,0.018296762324872273
Kpna4,JAX,involves: C57BL/6NJ,0.0036087440649251925,-2.9131876458221813,8.0,2541.0,-9.22832018956834,2.031327147452882,3.126581637761097,-6.606669678942392,2.541819438173644,2.0318895214245827,0.0027681429943149823,-2.998269657872635,4.0,1264.0,-10.322156953027571,1.1647347364580363,3.5066103483790054,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.3066628051856683,-1.0226583310698103,4.0,1277.0,-7.930153381591806,1.401340629969121,2.7138477433902914,-6.587651950276289,2.622290138915017,2.0283561980316174,0.030180568270597577,0.027528915177622824,0.8520174330965189
Denr,WTSI,involves: C57BL/6N,0.9801223861943194,0.024922352348191852,4.0,904.0,-6.515805529666205,0.8684791283027615,2.175428836663033,-6.569100162739253,4.271750744660499,2.010461135556884,,,,,,,,,,,0.9279232224070648,-0.09050840214814573,4.0,451.0,-6.626963897868189,1.0306860788635517,2.278465163071515,-6.428290782815862,4.379423600317144,2.009841684978383,0.99532414079828,,0.9893981095946169
Mta1,CCP-IMG,involves: C57BL/6NCrl,0.20826233678521772,1.2586323840093938,11.0,2953.0,-5.704617721251527,0.952330369819845,1.6454092378761933,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.5006592223408299,0.6736178140578964,6.0,1480.0,-5.91742940707397,0.781113583204567,1.812119110202777,-6.679860884411158,2.770131851229327,2.054215146449878,0.18491245094509795,1.3263999409431464,5.0,1473.0,-5.2926871996297535,0.7923520280373255,1.3927072791728488,-6.692104669950776,2.3571134528534827,2.071147195314441,0.7050514637874241,0.9371387140700318,0.7161154918419248
Syde1,HMGU,involves: C57BL/6NCrl,0.538110958259968,0.6157885486255749,21.0,1804.0,-5.270095778097464,1.927373999887413,1.9225741671059506,-5.588725036334336,2.360734747761053,2.064343250081512,0.7174768353483871,0.3619432542914286,10.0,920.0,-5.271569848018499,2.481489491126343,1.89187776290858,-5.529838430167123,2.239153925287703,2.0671786819100353,0.6137255108807614,0.5049400722364367,11.0,884.0,-5.275187721163781,1.4548413014797728,1.9360286687666686,-5.651403254036331,2.463013193500474,2.06174368792725,0.9409807550439444,0.9702320141395775,0.941240460043927
